0	-20.456730	0.012837	150.943390
1	-96.329483	0.000008	201.257858
2	-96.439430	0.000007	452.830170
3	-95.722519	0.000009	452.830170
4	-96.787041	0.000007	201.257858
5	-97.878448	0.000005	100.628929
6	-46.314983	0.002880	402.515717
7	-54.798893	0.001410	0.000000
8	-80.460907	0.000080	100.628929
9	-88.945740	0.000027	201.257858
10	-81.975929	0.000063	301.886780
11	-82.721764	0.000061	50.314465
12	-84.154755	0.000050	0.000000
13	-81.214104	0.000068	50.314465
14	-81.924438	0.000063	100.628929
15	-82.380699	0.000059	0.000000
16	-85.694382	0.000039	201.257858
17	-84.102425	0.000051	100.628929
18	-79.175835	0.000084	50.314465
19	-84.590446	0.000048	100.628929
20	-67.536346	0.000314	201.257858
21	-64.652290	0.000417	301.886780
22	-64.642784	0.000491	150.943390
23	-69.328186	0.000287	352.201263
24	-66.426208	0.000425	201.257858
25	-69.976021	0.000256	402.515717
26	-67.407120	0.000398	50.314465
27	-69.933487	0.000241	201.257858
28	-68.653404	0.000315	150.943390
29	-71.003326	0.000232	150.943390
30	-72.753586	0.000193	251.572327
31	-72.857765	0.000191	100.628929
32	-69.119125	0.000300	201.257858
33	-73.352539	0.000176	301.886780
34	-78.918083	0.000089	201.257858
35	-72.230690	0.000208	50.314465
36	-74.636528	0.000156	0.000000
37	-76.147797	0.000139	201.257858
38	-74.549187	0.000160	150.943390
39	-74.605759	0.000154	100.628929
40	-81.204086	0.000069	201.257858
41	-81.121483	0.000069	150.943390
42	-75.357025	0.000145	100.628929
43	-78.727257	0.000094	251.572327
44	-80.220337	0.000078	201.257858
45	-76.283157	0.000131	0.000000
46	-79.919815	0.000085	50.314465
47	-85.492775	0.000042	352.201263
48	-76.489952	0.000128	0.000000
49	-78.832237	0.000093	251.572327
50	-81.948128	0.000063	352.201263
51	-79.716202	0.000090	100.628929
52	-78.841904	0.000097	503.144653
53	-79.723312	0.000086	352.201263
54	-82.150726	0.000064	452.830170
55	-80.196465	0.000077	150.943390
56	-58.984840	0.000618	100.628929
57	-39.868877	0.008458	201.257858
58	-37.994080	0.011262	150.943390
59	-33.468704	0.018530	201.257858
60	-35.733765	0.013667	201.257858
61	-32.819202	0.017791	251.572327
62	-33.716358	0.017849	100.628929
63	-29.953379	0.026214	201.257858
64	-32.944309	0.018168	100.628929
65	-29.493801	0.028384	100.628929
66	-30.943110	0.024388	100.628929
67	-31.411993	0.022592	100.628929
68	-32.050400	0.021379	100.628929
69	-32.825226	0.020277	100.628929
