0	-18.250040	0.018944	150.943390
1	-96.329483	0.000008	201.257858
2	-96.552238	0.000007	452.830170
3	-95.629120	0.000009	503.144653
4	-96.668053	0.000007	201.257858
5	-98.200287	0.000005	100.628929
6	-46.378555	0.002788	402.515717
7	-54.375267	0.001501	0.000000
8	-80.430099	0.000080	100.628929
9	-88.828354	0.000027	201.257858
10	-82.044197	0.000062	301.886780
11	-82.721764	0.000061	50.314465
12	-84.031494	0.000051	0.000000
13	-81.295090	0.000067	50.314465
14	-81.823257	0.000065	100.628929
15	-82.411423	0.000058	0.000000
16	-85.638458	0.000040	201.257858
17	-84.161339	0.000051	100.628929
18	-79.159134	0.000085	50.314465
19	-85.082916	0.000046	100.628929
20	-68.256447	0.000290	201.257858
21	-64.333420	0.000438	251.572327
22	-64.679306	0.000485	150.943390
23	-69.201836	0.000294	352.201263
24	-66.434547	0.000423	150.943390
25	-69.993652	0.000255	402.515717
26	-67.577393	0.000390	50.314465
27	-69.594780	0.000253	201.257858
28	-68.653404	0.000315	100.628929
29	-71.035294	0.000230	201.257858
30	-72.692535	0.000196	251.572327
31	-72.970009	0.000186	100.628929
32	-69.070282	0.000305	201.257858
33	-73.438728	0.000172	301.886780
34	-79.300987	0.000087	201.257858
35	-72.125504	0.000212	50.314465
36	-74.613068	0.000157	0.000000
37	-76.437325	0.000135	201.257858
38	-74.324516	0.000166	100.628929
39	-74.600655	0.000155	150.943390
40	-81.461746	0.000067	201.257858
41	-81.111679	0.000069	150.943390
42	-75.307831	0.000147	100.628929
43	-78.727257	0.000094	251.572327
44	-80.371880	0.000076	201.257858
45	-76.228722	0.000132	0.000000
46	-79.885208	0.000085	50.314465
47	-85.492775	0.000042	352.201263
48	-76.562660	0.000126	0.000000
49	-78.975601	0.000091	251.572327
50	-81.440567	0.000066	352.201263
51	-79.977272	0.000087	100.628929
52	-78.715958	0.000098	503.144653
53	-79.819237	0.000084	352.201263
54	-81.908714	0.000066	452.830170
55	-80.164841	0.000078	150.943390
56	-59.982635	0.000539	100.628929
57	-40.243500	0.008071	201.257858
58	-37.794220	0.011551	150.943390
59	-33.742382	0.017860	201.257858
60	-35.375378	0.014136	201.257858
61	-32.818764	0.017795	251.572327
62	-33.663219	0.018115	100.628929
63	-29.953846	0.026200	201.257858
64	-33.083878	0.017649	100.628929
65	-29.522118	0.028253	100.628929
66	-30.902218	0.024524	100.628929
67	-31.315483	0.023177	100.628929
68	-32.074955	0.021132	150.943390
69	-32.843906	0.020209	100.628929
70	-31.069738	0.024566	201.257858
71	-28.655144	0.031216	201.257858
72	-26.844900	0.036444	301.886780
73	-24.562817	0.044516	805.031433
74	-21.596186	0.066966	855.345886
75	-17.888664	0.108968	503.144653
76	-15.870182	0.133306	452.830170
77	-16.860516	0.123610	352.201263
78	-16.837912	0.124921	452.830170
79	-18.531929	0.099542	553.459106
80	-18.079508	0.110942	402.515717
81	-16.481922	0.128215	452.830170
82	-17.481808	0.112434	503.144653
83	-18.530294	0.099887	402.515717
84	-18.348125	0.101161	503.144653
85	-21.744625	0.067443	503.144653
86	-21.941370	0.065229	301.886780
87	-21.291704	0.074423	150.943390
88	-20.616581	0.077628	301.886780
89	-23.515472	0.054011	352.201263
90	-20.033676	0.083928	150.943390
91	-19.584902	0.086452	301.886780
92	-20.861172	0.078073	352.201263
93	-24.353090	0.053964	251.572327
94	-25.666098	0.044385	251.572327
95	-24.056389	0.056414	150.943390
96	-27.745129	0.033948	150.943390
97	-31.945084	0.020404	301.886780
98	-29.144796	0.028891	251.572327
99	-30.510696	0.024212	201.257858
100	-28.635294	0.029786	352.201263
101	-25.064657	0.046017	301.886780
102	-20.870508	0.077996	301.886780
103	-17.607546	0.106014	805.031433
104	-19.128666	0.089169	603.773560
105	-19.927881	0.080528	905.660339
106	-19.997887	0.081441	654.088013
107	-21.473955	0.067748	603.773560
108	-21.966110	0.069549	452.830170
109	-22.385708	0.062809	452.830170
110	-20.464739	0.078105	352.201263
111	-19.934980	0.077018	955.974854
112	-19.907654	0.076130	654.088013
113	-18.111551	0.096549	955.974854
114	-19.184662	0.089497	805.031433
115	-19.412060	0.084990	452.830170
116	-21.749552	0.060026	654.088013
117	-21.975540	0.058884	905.660339
118	-23.030220	0.049886	1006.289307
119	-25.086679	0.044976	704.402527
120	-26.757315	0.035322	603.773560
121	-24.927345	0.043966	402.515717
122	-23.796963	0.055552	100.628929
123	-23.310768	0.049595	704.402527
124	-23.442532	0.050004	905.660339
125	-23.245449	0.052113	905.660339
126	-22.720688	0.057374	603.773560
127	-23.944698	0.048904	603.773560
128	-24.267696	0.045130	805.031433
129	-24.734556	0.042449	855.345886
130	-24.975346	0.044531	553.459106
131	-24.962671	0.046372	402.515717
132	-25.797476	0.040198	402.515717
133	-26.408457	0.035683	503.144653
134	-27.670708	0.031451	352.201263
135	-29.106602	0.027996	402.515717
136	-33.710697	0.015015	603.773560
137	-36.078438	0.012097	603.773560
138	-37.896736	0.010458	603.773560
139	-41.015667	0.006309	855.345886
140	-41.373718	0.007068	503.144653
141	-40.203049	0.008391	301.886780
142	-42.761539	0.005790	704.402527
143	-43.550850	0.005173	603.773560
144	-43.320599	0.005551	603.773560
145	-46.295288	0.003760	805.031433
146	-39.083820	0.007602	301.886780
147	-27.367060	0.032457	402.515717
148	-24.595051	0.042129	603.773560
149	-22.661116	0.060281	603.773560
150	-22.378735	0.057502	1006.289307
151	-23.754969	0.047103	905.660339
152	-26.191509	0.038703	452.830170
153	-25.808277	0.040215	301.886780
154	-24.396679	0.048789	452.830170
155	-22.458771	0.061711	603.773560
156	-23.541092	0.054788	352.201263
157	-21.048159	0.070770	754.716980
158	-21.604868	0.062430	1157.232666
159	-20.351610	0.071431	905.660339
160	-19.151539	0.082216	855.345886
161	-18.974682	0.083972	301.886780
162	-19.642759	0.077143	654.088013
163	-19.340960	0.091244	654.088013
164	-21.907784	0.067696	352.201263
165	-23.996357	0.051918	452.830170
166	-21.108429	0.075827	553.459106
167	-22.553934	0.066141	402.515717
168	-21.475882	0.066385	503.144653
169	-24.034412	0.054358	301.886780
170	-23.069609	0.058794	402.515717
171	-22.470610	0.064802	301.886780
172	-24.096025	0.056152	301.886780
173	-22.631140	0.063319	301.886780
174	-25.545771	0.042988	352.201263
175	-26.210127	0.043648	301.886780
176	-29.261093	0.029210	301.886780
177	-29.038006	0.028439	301.886780
178	-28.752522	0.031040	301.886780
179	-31.451845	0.021795	352.201263
180	-32.516636	0.018911	251.572327
181	-38.080486	0.010617	251.572327
182	-37.502987	0.011507	150.943390
183	-39.279408	0.009208	150.943390
184	-43.364532	0.005928	150.943390
185	-48.360493	0.003233	251.572327
186	-51.655823	0.001988	402.515717
187	-52.570816	0.001934	352.201263
188	-46.812733	0.004115	100.628929
189	-45.890022	0.004581	150.943390
190	-49.742161	0.002931	150.943390
191	-53.530514	0.001804	201.257858
192	-60.430912	0.000778	100.628929
193	-59.656120	0.000841	150.943390
194	-56.804642	0.001314	150.943390
195	-58.899715	0.000996	50.314465
196	-58.159569	0.001088	100.628929
197	-64.854149	0.000503	50.314465
198	-70.137100	0.000261	150.943390
199	-70.262833	0.000262	100.628929
200	-78.295029	0.000103	100.628929
201	-75.730179	0.000142	50.314465
202	-72.589912	0.000197	50.314465
203	-75.042374	0.000157	100.628929
204	-64.565575	0.000527	0.000000
205	-61.856853	0.000751	50.314465
206	-68.228615	0.000331	0.000000
207	-74.942627	0.000154	0.000000
208	-79.307449	0.000082	150.943390
209	-82.420242	0.000063	251.572327
210	-77.649033	0.000092	50.314465
211	-80.371880	0.000080	150.943390
212	-80.086777	0.000077	100.628929
213	-80.830368	0.000072	201.257858
214	-81.144455	0.000069	50.314465
215	-81.346489	0.000069	100.628929
216	-81.904800	0.000064	301.886780
217	-79.751869	0.000081	251.572327
218	-82.328529	0.000062	301.886780
219	-80.474991	0.000081	0.000000
220	-77.939529	0.000105	50.314465
221	-79.374779	0.000085	100.628929
222	-79.084793	0.000096	50.314465
223	-80.600876	0.000073	201.257858
224	-76.539810	0.000123	201.257858
225	-86.329590	0.000034	201.257858
226	-76.679932	0.000126	50.314465
227	-78.809113	0.000091	100.628929
228	-80.632935	0.000073	50.314465
229	-78.469185	0.000101	100.628929
230	-78.628441	0.000097	50.314465
231	-76.048973	0.000127	50.314465
232	-80.175354	0.000081	100.628929
233	-80.910683	0.000074	0.000000
234	-80.413383	0.000073	150.943390
